term_str,n,p,i,h,df,idf,dfidf,n_chars,ngram_length,porter_stem,max_pos,max_pos_group,n_pos,cat_pos,n_pos_group,cat_pos_group,stop,tfidf_mean,dp,di,dh,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
dissolution,1291,0.00030872847868362575,11.661373808936592,0.003600198195394072,159,0.27207954543680074,43.26064772445132,11,1,dissolut,NN,NOUN,2,NN|NNP,1,NOUN,0,0.136916451987581,0.828125,0.27207954543680074,0.2253158735648506,1,0,0,1,0,1,0,1,1,0,-1
distorted,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,9,1,distort,VB,VERB,1,VB,1,VERB,0,3.294691982571542,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,1,0,0,1,0,0,0,0,-1
distress,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,3,6.0,18.0,8,1,distress,NN,NOUN,2,NN|NNP,1,NOUN,0,3.0020530771615896,0.015625,6.0,0.09375,1,0,1,1,0,1,0,1,1,0,-1
disturbance,52,1.2435229195622417e-05,16.29520737610269,0.00020263463851203395,28,2.777607578663552,77.77301220257945,11,1,disturb,NN,NOUN,1,NN,1,NOUN,0,1.390004837060819,0.14583333333333334,2.777607578663552,0.4050677718884347,1,0,0,1,0,1,0,1,1,0,-1
disturbed,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,7,4.777607578663552,33.44325305064487,9,1,disturb,VB,VERB,1,VB,1,VERB,0,2.3904967046082897,0.036458333333333336,4.777607578663552,0.17418360963877536,1,0,0,0,0,1,0,1,0,0,-1
divergent,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,8,4.584962500721156,36.67970000576925,9,1,diverg,NN,NOUN,1,NN,1,NOUN,0,2.2940779946244074,0.041666666666666664,4.584962500721156,0.19104010419671483,0,0,0,0,0,1,0,0,1,0,-1
diverse,51,1.2196090172629678e-05,16.323221752272286,0.00019907948439854301,32,2.584962500721156,82.718800023077,7,1,divers,NN,NOUN,2,NN|NNP,1,NOUN,0,1.2935796209417816,0.16666666666666666,2.584962500721156,0.430827083453526,0,0,0,0,0,1,1,0,0,0,0
diversion,12,2.8696682759128652e-06,18.410684593522628,5.283255751586963e-05,9,4.415037499278844,39.7353374935096,9,1,divers,NN,NOUN,1,NN,1,NOUN,0,2.2091053734953436,0.046875,4.415037499278844,0.2069548827786958,0,0,0,0,0,0,1,0,1,0,1
divorce,60,1.4348341379564327e-05,16.088756498635263,0.00023084697061510282,45,2.0931094043914813,94.18992319761666,7,1,divorc,NN,NOUN,2,NN|NNP,1,NOUN,0,1.047505541888588,0.234375,2.0931094043914813,0.49057251665425344,1,0,1,1,0,1,0,1,1,1,-1
doctor,16,3.82622436788382e-06,17.995647094243783,6.885538342783323e-05,12,4.0,48.0,6,1,doctor,NN,NOUN,2,NN|NNP,1,NOUN,0,2.001501234472483,0.0625,4.0,0.25,0,0,0,0,0,0,1,0,0,1,1
dominant,12,2.8696682759128652e-06,18.410684593522628,5.283255751586963e-05,11,4.125530882083859,45.380839702922444,8,1,domin,NN,NOUN,1,NN,1,NOUN,0,2.0642746717307188,0.057291666666666664,4.125530882083859,0.23635854011938773,0,0,0,1,0,1,0,0,0,0,-1
dominate,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,domin,NN,NOUN,1,NN,1,NOUN,0,3.795013599099198,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,0,1,1,0,0,0,0
domination,28,6.6958926437966855e-06,17.188292172186177,0.00011509095911516958,21,3.192645077942396,67.0455466367903,10,1,domin,NN,NOUN,1,NN,1,NOUN,0,1.597655075388982,0.109375,3.192645077942396,0.34919555539994956,1,0,0,1,0,1,0,1,0,0,-1
dominion,75,1.793542672445541e-05,15.766828403747901,0.0002827847955124827,12,4.0,48.0,8,1,dominion,NNP,NOUN,2,NN|NNP,1,NOUN,0,2.0019583750757155,0.0625,4.0,0.25,0,0,0,1,0,0,0,0,0,1,0
doubt,107,2.558787546022305e-05,15.254180107842636,0.0003903220608472892,42,2.192645077942396,92.09109327358063,5,1,doubt,NN,NOUN,1,NN,1,NOUN,0,1.0974926612045504,0.21875,2.192645077942396,0.4796411107998991,0,0,0,1,0,1,0,1,0,1,-1
downfall,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,1,7.584962500721156,7.584962500721156,8,1,downfal,NN,NOUN,1,NN,1,NOUN,0,3.7950468653597924,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,1,0,1,0,0,-1
dumps,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,5,1,dump,NN,NOUN,1,NN,1,NOUN,0,3.29469123829007,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,0,0,0,1,0,1,0,0,-1
durability,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,10,1,durabl,NN,NOUN,1,NN,1,NOUN,0,3.2947666324308673,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,0,0,0,1,0,0,1,1
durable,13,3.1088072989056042e-06,18.29520737610269,5.6876274225819694e-05,12,4.0,48.0,7,1,durabl,NN,NOUN,1,NN,1,NOUN,0,2.001475415222754,0.0625,4.0,0.25,0,0,0,0,0,0,1,0,0,1,1
duress,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,6,5.0,30.0,6,1,duress,NN,NOUN,2,NN|NNP,1,NOUN,0,2.5017831208141033,0.03125,5.0,0.15625,1,0,1,1,0,1,0,1,0,0,-1
dutiful,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,7,1,duti,NN,NOUN,1,NN,1,NOUN,0,3.294692882609581,0.010416666666666666,6.584962500721156,0.06859335938251204,0,1,0,0,0,0,1,0,0,1,1
dying,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,5,1,dy,VB,VERB,1,VB,1,VERB,0,3.294715735274876,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,1,1,0,1,0,1,0,0,-1
eager,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,eager,NNP,NOUN,1,NNP,1,NOUN,0,3.7950424199659225,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,1,1
earthquake,15,3.5870853448910818e-06,18.088756498635263,6.488591334355788e-05,12,4.0,48.0,10,1,earthquak,NN,NOUN,1,NN,1,NOUN,0,2.0014367580968764,0.0625,4.0,0.25,1,0,0,1,0,1,0,1,1,0,-1
edict,18,4.304502413869298e-06,17.82572209280147,7.673086377742721e-05,7,4.777607578663552,33.44325305064487,5,1,edict,NN,NOUN,1,NN,1,NOUN,0,2.3906703640418363,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,1,0,1,0,0,0,0,-1
edification,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,11,1,edif,NN,NOUN,1,NN,1,NOUN,0,3.002070226139841,0.015625,6.0,0.09375,0,1,0,0,1,0,1,0,0,1,1
educational,533,0.00012746109925512977,12.937655371484606,0.001649047775433462,124,0.6307661903342809,78.21500760145084,11,1,educ,NN,NOUN,2,NN|NNP,1,NOUN,0,0.31633385366649225,0.6458333333333334,0.6307661903342809,0.4073698312575565,0,0,0,0,0,0,1,0,0,1,1
effective,807,0.0001929851915551402,12.339222230966001,0.002381287165884418,143,0.4250911639427668,60.788036443815656,9,1,effect,NN,NOUN,2,NN|NNP,1,NOUN,0,0.2134950143212501,0.7447916666666666,0.4250911639427668,0.3166043564782065,0,0,0,0,0,0,1,0,0,1,1
efficient,197,4.711038752956954e-05,14.373595274787407,0.0006771456435884243,70,1.4556794837761897,101.89756386433328,9,1,effici,NN,NOUN,2,NN|NNP,1,NOUN,0,0.728842932838587,0.3645833333333333,1.4556794837761897,0.5307164784600692,0,1,0,0,0,0,1,0,0,1,1
elder,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,6,5.0,30.0,5,1,elder,NN,NOUN,2,NN|NNP,1,NOUN,0,2.501912436281614,0.03125,5.0,0.15625,0,0,0,0,0,0,1,0,0,1,1
elders,16,3.82622436788382e-06,17.995647094243783,6.885538342783323e-05,4,5.584962500721156,22.339850002884624,6,1,elder,NNP,NOUN,2,NN|NNP,1,NOUN,0,2.794742752849777,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,0,0,0,1,0,0,1,1
elect,803,0.00019202863546316924,12.346390916726468,0.002370860600633851,162,0.24511249783653138,39.70822464951809,5,1,elect,NN,NOUN,2,NN|NNP,1,NOUN,0,0.1231582567697631,0.84375,0.24511249783653138,0.20681367004957335,0,0,0,0,0,0,1,0,0,1,1
electric,30,7.1741706897821635e-06,17.088756498635263,0.00012259765599733358,13,3.884522782580064,50.49879617354083,8,1,electr,NN,NOUN,2,NN|NNP,1,NOUN,0,1.943689697864623,0.06770833333333333,3.884522782580064,0.2630145634038585,0,0,0,0,1,0,1,0,1,0,1
elevation,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,elev,NN,NOUN,1,NN,1,NOUN,0,3.7950280063907607,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,1,1,0,1,0,0,1,1
elimination,74,1.769628770146267e-05,15.786193728614833,0.00027935702593259384,49,1.970252656605948,96.54238017369146,11,1,elimin,NN,NOUN,2,NN|NNP,1,NOUN,0,0.986145705390344,0.2552083333333333,1.9702526566059482,0.5028248967379764,1,0,1,1,0,1,0,1,0,0,-1
elucidate,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,9,1,elucid,NN,NOUN,1,NN,1,NOUN,0,3.2947561413799122,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,0,0,0,1,0,0,1,1
emancipation,9,2.152251206934649e-06,18.82572209280147,4.0517683095648255e-05,7,4.777607578663552,33.44325305064487,12,1,emancip,NN,NOUN,2,NN|NNP,1,NOUN,0,2.3905261257032215,0.036458333333333336,4.777607578663552,0.17418360963877536,0,1,0,0,1,0,1,0,0,0,1
embarrassment,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,13,1,embarrass,NN,NOUN,1,NN,1,NOUN,0,3.79502871342147,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,1,0,1,1,0,-1
embrace,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,8,4.584962500721156,36.67970000576925,7,1,embrac,NN,NOUN,1,NN,1,NOUN,0,2.294161624777532,0.041666666666666664,4.584962500721156,0.19104010419671483,0,1,0,0,1,0,1,0,1,1,1
emergency,1826,0.000436667855984741,11.16117604425956,0.004873726813515075,161,0.25404562260653923,40.90134523965282,9,1,emerg,NN,NOUN,2,NN|NNP,1,NOUN,0,0.12821059691915546,0.8385416666666666,0.25404562260653923,0.2130278397898584,0,0,0,1,0,1,0,1,1,0,-1
eminence,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,3,6.0,18.0,8,1,emin,NN,NOUN,1,NN,1,NOUN,0,3.002027425905816,0.015625,6.0,0.09375,0,0,0,0,0,0,1,0,0,1,1
enable,281,6.71980654609596e-05,13.861220774022856,0.0009314472209416009,83,1.2099230693742313,100.4236147580612,6,1,enabl,NN,NOUN,1,NN,1,NOUN,0,0.6060233880618028,0.4322916666666667,1.2099230693742313,0.5230396601982354,0,0,0,0,0,0,1,0,0,1,1
encourage,268,6.408925816205399e-05,13.92955790378601,0.0008927350325790213,84,1.1926450779423958,100.18218654716125,9,1,encourag,NN,NOUN,2,NN|NNP,1,NOUN,0,0.5975333984844976,0.4375,1.1926450779423958,0.5217822215997981,0,0,0,0,1,0,1,0,0,1,1
encroachment,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,7,4.777607578663552,33.44325305064487,12,1,encroach,NN,NOUN,1,NN,1,NOUN,0,2.3905646875343853,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,1,0,1,0,0,0,0,-1
encumbrance,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,7,4.777607578663552,33.44325305064487,11,1,encumbr,NN,NOUN,1,NN,1,NOUN,0,2.390465157170876,0.036458333333333336,4.777607578663552,0.17418360963877536,1,0,0,1,0,1,0,1,0,0,-1
endanger,62,1.4826619425549805e-05,16.041450783856906,0.00023784048580593393,45,2.0931094043914813,94.18992319761666,8,1,endang,NN,NOUN,1,NN,1,NOUN,0,1.047527559618179,0.234375,2.0931094043914813,0.49057251665425344,0,1,0,1,0,1,0,0,0,0,-1
endangered,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,10,4.2630344058337934,42.63034405833793,10,1,endang,VB,VERB,1,VB,1,VERB,0,2.133050947994992,0.052083333333333336,4.2630344058337934,0.22203304197051008,0,0,0,1,0,1,0,0,0,0,-1
endeavor,31,7.4133097127749025e-06,17.041450783856906,0.0001263335526157419,17,3.497499659470817,59.45749421100389,8,1,endeavor,NN,NOUN,1,NN,1,NOUN,0,1.7505259965053435,0.08854166666666667,3.4974996594708165,0.3096744490156452,0,1,0,0,0,0,1,0,0,0,1
endemic,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,6,5.0,30.0,7,1,endem,NN,NOUN,1,NN,1,NOUN,0,2.501734110806306,0.03125,5.0,0.15625,0,0,1,1,0,1,0,1,0,0,-1
endow,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,4,5.584962500721156,22.339850002884624,5,1,endow,NN,NOUN,1,NN,1,NOUN,0,2.7944325223943487,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,0,0,0,1,0,0,1,1
endowment,20,4.782780459854775e-06,17.67371899935642,8.452951788308599e-05,13,3.884522782580064,50.49879617354083,9,1,endow,NN,NOUN,2,NN|NNP,1,NOUN,0,1.9437268296876233,0.06770833333333333,3.884522782580064,0.2630145634038585,0,0,0,0,0,0,1,0,0,1,1
enemy,96,2.2957346207302922e-05,15.410684593522626,0.0003537884215050482,50,1.9411063109464315,97.05531554732157,5,1,enemi,NN,NOUN,2,NN|NNP,1,NOUN,0,0.9715585358345963,0.2604166666666667,1.9411063109464315,0.5054964351422999,1,0,1,1,0,1,0,0,0,0,-1
enforce,148,3.539257540292534e-05,14.786193728614833,0.0005233214764622623,66,1.5405683813627027,101.67751316993838,7,1,enforc,NN,NOUN,2,NN|NNP,1,NOUN,0,0.771413826898704,0.34375,1.5405683813627027,0.529570381093429,1,0,0,1,0,1,1,0,0,0,0
engaged,151,3.610999247190356e-05,14.757242354918704,0.0005328839103421707,68,1.4974996594708168,101.82997684401553,7,1,engag,VB,VERB,2,NNP|VB,2,NOUN|VERB,0,0.7496998139054628,0.3541666666666667,1.4974996594708165,0.5303644627292475,0,1,0,0,1,0,1,0,0,1,1
engaging,31,7.4133097127749025e-06,17.041450783856906,0.0001263335526157419,24,3.0,72.0,8,1,engag,VB,VERB,1,VB,1,VERB,0,1.5011960920761285,0.125,3.0,0.375,0,0,0,0,1,0,1,0,0,1,1
enjoy,743,0.00017768029408360493,12.458428693705185,0.0022136172741171593,153,0.3275746580285044,50.11892267836117,5,1,enjoi,NN,NOUN,2,NN|NNP,1,NOUN,0,0.16455197191421286,0.796875,0.3275746580285044,0.2610360556164644,0,1,0,0,1,0,1,0,0,1,1
enjoying,64,1.530489747153528e-05,15.995647094243783,0.00024481173876826233,40,2.263034405833794,90.52137623335176,8,1,enjoi,VB,VERB,1,VB,1,VERB,0,1.1327175558353737,0.20833333333333334,2.263034405833794,0.47146550121537373,0,1,0,0,1,0,1,0,0,1,1
enlighten,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,enlighten,NNP,NOUN,1,NNP,1,NOUN,0,3.795064761365797,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,0,1,1
enlightenment,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,13,1,enlighten,NN,NOUN,1,NN,1,NOUN,0,3.2947114300618074,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,0,1,0,1,0,0,1,1
enmity,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,6,5.0,30.0,6,1,enmiti,NN,NOUN,1,NN,1,NOUN,0,2.501807121541075,0.03125,5.0,0.15625,1,0,0,1,0,1,0,1,0,0,-1
ensemble,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,3,6.0,18.0,8,1,ensembl,NN,NOUN,1,NN,1,NOUN,0,3.0021008587599414,0.015625,6.0,0.09375,0,0,0,0,0,0,1,0,0,1,1
enslaved,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,8,1,enslav,VB,VERB,1,VB,1,VERB,0,3.294721856691462,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,1,1,0,1,0,1,0,0,-1
entertain,39,9.326421896716812e-06,16.710244875381534,0.00015584679370525824,22,3.1255308820838588,68.76167940584489,9,1,entertain,NN,NOUN,1,NN,1,NOUN,0,1.564041900297867,0.11458333333333333,3.125530882083859,0.3581337469054422,0,0,0,0,1,0,1,0,0,0,1
entertained,14,3.3479463218983428e-06,18.188292172186177,6.089342587948313e-05,6,5.0,30.0,11,1,entertain,VB,VERB,1,VB,1,VERB,0,2.5017929872370988,0.03125,5.0,0.15625,0,0,0,0,1,0,1,0,0,0,1
entertaining,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,12,1,entertain,VB,VERB,1,VB,1,VERB,0,3.0020264953839315,0.015625,6.0,0.09375,0,1,0,0,1,0,1,0,0,0,1
entertainment,23,5.500197528832992e-06,17.47208513818677,9.609991950061453e-05,17,3.497499659470817,59.45749421100389,13,1,entertain,NN,NOUN,1,NN,1,NOUN,0,1.7500409668787589,0.08854166666666667,3.4974996594708165,0.3096744490156452,0,1,0,0,1,0,1,0,1,1,1
enthusiasm,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,4,5.584962500721156,22.339850002884624,10,1,enthusiasm,NN,NOUN,1,NN,1,NOUN,0,2.7944755983422795,0.020833333333333332,5.584962500721156,0.11635338543169074,0,1,0,0,1,0,1,0,1,0,1
epidemic,28,6.6958926437966855e-06,17.188292172186177,0.00011509095911516958,23,3.0614005446641435,70.4122125272753,8,1,epidem,NN,NOUN,1,NN,1,NOUN,0,1.531939906155124,0.11979166666666667,3.0614005446641435,0.36673027357955884,1,1,1,1,0,1,0,1,1,0,-1
equality,749,0.00017911512822156136,12.44682518578503,0.0022294146891032453,163,0.23623434649007874,38.50619847788283,8,1,equal,NN,NOUN,2,NN|NNP,1,NOUN,0,0.11863853014557728,0.8489583333333334,0.23623434649007846,0.2005531170723062,0,0,0,0,1,0,1,0,0,1,1
eradicate,22,5.261058505840253e-06,17.536215475606486,9.225905558818699e-05,19,3.3370349872775704,63.40366475827384,9,1,erad,NN,NOUN,1,NN,1,NOUN,0,1.6697846046654463,0.09895833333333333,3.337034987277571,0.3302274206160096,1,0,0,0,0,1,0,0,0,0,-1
eradication,32,7.65244873576764e-06,16.995647094243783,0.0001300583181198988,18,3.415037499278844,61.470674987019194,11,1,erad,NN,NOUN,2,NN|NNP,1,NOUN,0,1.7088493808415046,0.09375,3.415037499278844,0.3201597655573916,1,0,1,1,0,1,0,0,0,0,-1
error,27,6.456753620803947e-06,17.240759592080313,0.00011131933692157495,22,3.1255308820838588,68.76167940584489,5,1,error,NN,NOUN,1,NN,1,NOUN,0,1.5639868197365283,0.11458333333333333,3.125530882083859,0.3581337469054422,0,0,0,0,0,1,0,1,0,0,-1
eruption,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,8,1,erupt,NN,NOUN,1,NN,1,NOUN,0,3.2946944803060014,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,0,1,0,1,0,0,1,0,-1
escape,36,8.609004827738597e-06,16.82572209280147,0.0001448527227271158,35,2.4556794837761897,85.94878193216664,6,1,escap,NN,NOUN,1,NN,1,NOUN,0,1.2288485104304476,0.18229166666666666,2.4556794837761897,0.44764990589670123,0,1,0,1,0,1,1,0,0,0,0
established,4293,0.0010266238257078276,9.92787663679596,0.010192194694022829,187,0.03806804083351967,7.118723635868178,11,1,establish,VB,VERB,2,NNP|VB,2,NOUN|VERB,0,0.01940927835182789,0.9739583333333334,0.038068040833519355,0.03707668560347979,0,0,0,0,1,0,1,0,0,0,1
esteem,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,9,4.415037499278844,39.7353374935096,6,1,esteem,NN,NOUN,1,NN,1,NOUN,0,2.209215876326969,0.046875,4.415037499278844,0.2069548827786958,0,0,0,0,1,0,1,1,0,1,1
evade,14,3.3479463218983428e-06,18.188292172186177,6.089342587948313e-05,12,4.0,48.0,5,1,evad,NN,NOUN,1,NN,1,NOUN,0,2.0014630216146436,0.0625,4.0,0.25,1,0,1,1,0,1,0,0,0,0,-1
evasion,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,8,4.584962500721156,36.67970000576925,7,1,evas,NN,NOUN,1,NN,1,NOUN,0,2.2940979073705665,0.041666666666666664,4.584962500721156,0.19104010419671483,0,0,0,1,0,1,0,1,0,0,-1
eventuality,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,3,6.0,18.0,11,1,eventu,NN,NOUN,1,NN,1,NOUN,0,3.0020382864384025,0.015625,6.0,0.09375,0,1,0,1,0,0,0,0,0,0,0
eviction,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,3,6.0,18.0,8,1,evict,NNP,NOUN,2,NN|NNP,1,NOUN,0,3.002041716125191,0.015625,6.0,0.09375,1,0,1,1,0,1,0,1,0,0,-1
evident,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,8,4.584962500721156,36.67970000576925,7,1,evid,NN,NOUN,1,NN,1,NOUN,0,2.294141016052924,0.041666666666666664,4.584962500721156,0.19104010419671483,0,0,0,0,0,0,1,0,0,1,1
evil,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,6,5.0,30.0,4,1,evil,NN,NOUN,1,NN,1,NOUN,0,2.5018024669982273,0.03125,5.0,0.15625,1,0,1,1,0,1,0,1,0,0,-1
exalt,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,4,5.584962500721156,22.339850002884624,5,1,exalt,NN,NOUN,1,NN,1,NOUN,0,2.7943780169119528,0.020833333333333332,5.584962500721156,0.11635338543169074,0,1,0,0,1,0,1,0,0,1,1
exalted,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,1,7.584962500721156,7.584962500721156,7,1,exalt,NNP,NOUN,2,NNP|VB,2,NOUN|VERB,0,3.7950667321000613,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,0,1,1
examination,335,8.011157270256749e-05,13.607629808898647,0.0010901286247452086,99,0.9556058806415466,94.60498218351312,11,1,examin,NN,NOUN,2,NN|NNP,1,NOUN,0,0.47879751603621007,0.515625,0.9556058806415466,0.49273428220579746,0,0,0,1,0,1,0,0,1,0,-1
exceed,378,9.039455069125525e-05,13.43340467002271,0.0012143065794005129,127,0.5962778139489903,75.72728237152177,6,1,exce,VB,VERB,1,VB,1,VERB,0,0.2988426297716457,0.6614583333333334,0.5962778139489903,0.3944129290183425,0,1,0,0,1,0,1,0,0,0,1
excellence,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,7,4.777607578663552,33.44325305064487,10,1,excel,NN,NOUN,1,NN,1,NOUN,0,2.390469074145637,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,1,0,1,0,1,0,0,1,1
excellent,13,3.1088072989056042e-06,18.29520737610269,5.6876274225819694e-05,5,5.2630344058337934,26.315172029168966,9,1,excel,NNP,NOUN,2,NN|NNP,1,NOUN,0,2.6334711866624576,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,0,0,0,1,0,1,0,0,1,1
exchange,173,4.137105097774381e-05,14.561018866607057,0.0006024046538182899,76,1.3370349872775706,101.61465903309536,8,1,exchang,NN,NOUN,2,NN|NNP,1,NOUN,0,0.6694465443965463,0.3958333333333333,1.3370349872775709,0.5292430157973718,0,0,0,0,0,0,1,0,0,1,1
excite,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,6,1,excit,NN,NOUN,1,NN,1,NOUN,0,3.2946895718008413,0.010416666666666666,6.584962500721156,0.06859335938251204,1,1,0,1,1,0,1,0,1,0,1
excitement,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,1,7.584962500721156,7.584962500721156,10,1,excit,NN,NOUN,1,NN,1,NOUN,0,3.7950281312217267,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,0,1
exciting,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,excit,VB,VERB,1,VB,1,VERB,0,3.795017631550491,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,0,1
